source_dataset,threshold_minutes,scenario,n_removed,removed_service_municipio,newly_uncovered_complete_case,newly_uncovered_upper_bound,adult_population_complete_case,adult_population_missing_anchor,adult_population_covered,adult_population_uncovered,adult_population_uncovered_upper_bound,n_complete_case_municipality_year,n_missing_anchor_municipality_year,newly_uncovered_complete_case_display,newly_uncovered_upper_bound_display,source_artifact,source_sha256
targeted_structural_stress_test,120,sequential_top_B_in_strength,179,421480,420945986.0,420945986.0,801096930.0,3973.0,200218469.0,600878461.0,600882434.0,27850,1,420945986,420945986,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,180,500370,422633346.0,422633346.0,801096930.0,3973.0,198531109.0,602565821.0,602569794.0,27850,1,422633346,422633346,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,181,240800,423661317.0,423661317.0,801096930.0,3973.0,197503138.0,603593792.0,603597765.0,27850,1,423661317,423661317,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,182,290320,423965328.0,423965328.0,801096930.0,3973.0,197199127.0,603897803.0,603901776.0,27850,1,423965328,423965328,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,183,313510,424155248.0,424155248.0,801096930.0,3973.0,197009207.0,604087723.0,604091696.0,27850,1,424155248,424155248,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,184,315120,424379221.0,424379221.0,801096930.0,3973.0,196785234.0,604311696.0,604315669.0,27850,1,424379221,424379221,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,185,352730,498213888.0,498213888.0,801096930.0,3973.0,122950567.0,678146363.0,678150336.0,27850,1,498213888,498213888,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,186,412770,500903977.0,500903977.0,801096930.0,3973.0,120260478.0,680836452.0,680840425.0,27850,1,500903977,500903977,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,187,431405,500938831.0,500938831.0,801096930.0,3973.0,120225624.0,680871306.0,680875279.0,27850,1,500938831,500938831,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,188,521250,501433563.0,501433563.0,801096930.0,3973.0,119730892.0,681366038.0,681370011.0,27850,1,501433563,501433563,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,189,150080,503842326.0,503842326.0,801096930.0,3973.0,117322129.0,683774801.0,683778774.0,27850,1,503842326,503842326,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,190,150120,503967036.0,503967036.0,801096930.0,3973.0,117197419.0,683899511.0,683903484.0,27850,1,503967036,503967036,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,191,150810,504068798.0,504068798.0,801096930.0,3973.0,117095657.0,684001273.0,684005246.0,27850,1,504068798,504068798,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,192,261070,509419638.0,509419638.0,801096930.0,3973.0,111744817.0,689352113.0,689356086.0,27850,1,509419638,509419638,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,193,313130,510334931.0,510334931.0,801096930.0,3973.0,110829524.0,690267406.0,690271379.0,27850,1,510334931,510334931,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,194,314390,515039094.0,515039094.0,801096930.0,3973.0,106125361.0,694971569.0,694975542.0,27850,1,515039094,515039094,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,195,316860,515227086.0,515227086.0,801096930.0,3973.0,105937369.0,695159561.0,695163534.0,27850,1,515227086,515227086,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,196,330452,517221014.0,517221014.0,801096930.0,3973.0,103943441.0,697153489.0,697157462.0,27850,1,517221014,517221014,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,197,351380,518696725.0,518696725.0,801096930.0,3973.0,102467730.0,698629200.0,698633173.0,27850,1,518696725,518696725,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,198,352480,525769500.0,525769500.0,801096930.0,3973.0,95394955.0,705701975.0,705705948.0,27850,1,525769500,525769500,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,199,412810,527121144.0,527121144.0,801096930.0,3973.0,94043311.0,707053619.0,707057592.0,27850,1,527121144,527121144,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,200,430210,531644854.0,531644854.0,801096930.0,3973.0,89519601.0,711577329.0,711581302.0,27850,1,531644854,531644854,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,201,431530,531933255.0,531933255.0,801096930.0,3973.0,89231200.0,711865730.0,711869703.0,27850,1,531933255,531933255,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,202,431750,533643456.0,533643456.0,801096930.0,3973.0,87520999.0,713575931.0,713579904.0,27850,1,533643456,533643456,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,203,431870,538237598.0,538237598.0,801096930.0,3973.0,82926857.0,718170073.0,718174046.0,27850,1,538237598,538237598,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,120,sequential_top_B_in_strength,204,510704,538372344.0,538372344.0,801096930.0,3973.0,82792111.0,718304819.0,718308792.0,27850,1,538372344,538372344,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,1,355030,0.0,0.0,801096930.0,3973.0,690642893.0,110454037.0,110458010.0,27850,1,<5,<5,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,2,292740,0.0,0.0,801096930.0,3973.0,690642893.0,110454037.0,110458010.0,27850,1,<5,<5,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,3,240310,1565697.0,1565697.0,801096930.0,3973.0,689077196.0,112019734.0,112023707.0,27850,1,1565697,1565697,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,4,230440,11241109.0,11241109.0,801096930.0,3973.0,679401784.0,121695146.0,121699119.0,27850,1,11241109,11241109,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,5,261160,11252967.0,11252967.0,801096930.0,3973.0,679389926.0,121707004.0,121710977.0,27850,1,11252967,11252967,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,6,310620,12194338.0,12194338.0,801096930.0,3973.0,678448555.0,122648375.0,122652348.0,27850,1,12194338,12194338,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,7,260410,16656184.0,16656184.0,801096930.0,3973.0,673986709.0,127110221.0,127114194.0,27850,1,16656184,16656184,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,8,431490,16922570.0,16922570.0,801096930.0,3973.0,673720323.0,127376607.0,127380580.0,27850,1,16922570,16922570,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,9,130260,25467392.0,25467392.0,801096930.0,3973.0,665175501.0,135921429.0,135925402.0,27850,1,25467392,25467392,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,10,330455,25467392.0,25467392.0,801096930.0,3973.0,665175501.0,135921429.0,135925402.0,27850,1,25467392,25467392,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,11,354980,25467392.0,25467392.0,801096930.0,3973.0,665175501.0,135921429.0,135925402.0,27850,1,25467392,25467392,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,12,211130,32584524.0,32584524.0,801096930.0,3973.0,658058369.0,143038561.0,143042534.0,27850,1,32584524,32584524,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,13,431690,33040844.0,33040844.0,801096930.0,3973.0,657602049.0,143494881.0,143498854.0,27850,1,33040844,33040844,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,14,411370,33066969.0,33066969.0,801096930.0,3973.0,657575924.0,143521006.0,143524979.0,27850,1,33066969,33066969,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,15,320530,33096001.0,33096001.0,801096930.0,3973.0,657546892.0,143550038.0,143554011.0,27850,1,33096001,33096001,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,16,350950,33096001.0,33096001.0,801096930.0,3973.0,657546892.0,143550038.0,143554011.0,27850,1,33096001,33096001,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,17,350600,33096001.0,33096001.0,801096930.0,3973.0,657546892.0,143550038.0,143554011.0,27850,1,33096001,33096001,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,18,354140,33284737.0,33284737.0,801096930.0,3973.0,657358156.0,143738774.0,143742747.0,27850,1,33284737,33284737,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,19,410690,33305040.0,33305040.0,801096930.0,3973.0,657337853.0,143759077.0,143763050.0,27850,1,33305040,33305040,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,20,520870,33475341.0,33475341.0,801096930.0,3973.0,657167552.0,143929378.0,143933351.0,27850,1,33475341,33475341,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,21,313670,33717246.0,33717246.0,801096930.0,3973.0,656925647.0,144171283.0,144175256.0,27850,1,33717246,33717246,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,22,320500,36524890.0,36524890.0,801096930.0,3973.0,654118003.0,146978927.0,146982900.0,27850,1,36524890,36524890,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,23,530010,44881602.0,44881602.0,801096930.0,3973.0,645761291.0,155335639.0,155339612.0,27850,1,44881602,44881602,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,24,150140,49657264.0,49657264.0,801096930.0,3973.0,640985629.0,160111301.0,160115274.0,27850,1,49657264,49657264,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,25,355220,49794028.0,49794028.0,801096930.0,3973.0,640848865.0,160248065.0,160252038.0,27850,1,49794028,49794028,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,26,291080,69336689.0,69336689.0,801096930.0,3973.0,621306204.0,179790726.0,179794699.0,27850,1,69336689,69336689,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,27,317020,70345211.0,70345211.0,801096930.0,3973.0,620297682.0,180799248.0,180803221.0,27850,1,70345211,70345211,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,28,280030,80229594.0,80229594.0,801096930.0,3973.0,610413299.0,190683631.0,190687604.0,27850,1,80229594,80229594,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,29,420540,80229594.0,80229594.0,801096930.0,3973.0,610413299.0,190683631.0,190687604.0,27850,1,80229594,80229594,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,30,420290,80229594.0,80229594.0,801096930.0,3973.0,610413299.0,190683631.0,190687604.0,27850,1,80229594,80229594,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,31,410480,80794921.0,80794921.0,801096930.0,3973.0,609847972.0,191248958.0,191252931.0,27850,1,80794921,80794921,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,32,510340,84013409.0,84013409.0,801096930.0,3973.0,606629484.0,194467446.0,194471419.0,27850,1,84013409,84013409,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,33,430510,84154306.0,84154306.0,801096930.0,3973.0,606488587.0,194608343.0,194612316.0,27850,1,84154306,84154306,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,34,351880,84154306.0,84154306.0,801096930.0,3973.0,606488587.0,194608343.0,194612316.0,27850,1,84154306,84154306,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,35,352590,84154306.0,84154306.0,801096930.0,3973.0,606488587.0,194608343.0,194612316.0,27850,1,84154306,84154306,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,36,500270,84811674.0,84811674.0,801096930.0,3973.0,605831219.0,195265711.0,195269684.0,27850,1,84811674,84811674,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,37,221100,91383234.0,91383234.0,801096930.0,3973.0,599259659.0,201837271.0,201841244.0,27850,1,91383234,91383234,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,38,521930,91843842.0,91843842.0,801096930.0,3973.0,598799051.0,202297879.0,202301852.0,27850,1,91843842,91843842,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,39,315250,91843842.0,91843842.0,801096930.0,3973.0,598799051.0,202297879.0,202301852.0,27850,1,91843842,91843842,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,40,430860,92201173.0,92201173.0,801096930.0,3973.0,598441720.0,202655210.0,202659183.0,27850,1,92201173,92201173,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,41,521150,92227045.0,92227045.0,801096930.0,3973.0,598415848.0,202681082.0,202685055.0,27850,1,92227045,92227045,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,42,320120,92240751.0,92240751.0,801096930.0,3973.0,598402142.0,202694788.0,202698761.0,27850,1,92240751,92240751,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,43,354340,92240751.0,92240751.0,801096930.0,3973.0,598402142.0,202694788.0,202698761.0,27850,1,92240751,92240751,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,44,150680,93684709.0,93684709.0,801096930.0,3973.0,596958184.0,204138746.0,204142719.0,27850,1,93684709,93684709,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,45,354850,93684709.0,93684709.0,801096930.0,3973.0,596958184.0,204138746.0,204142719.0,27850,1,93684709,93684709,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,46,350570,93808722.0,93808722.0,801096930.0,3973.0,596834171.0,204262759.0,204266732.0,27850,1,93808722,93808722,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,47,354990,93808722.0,93808722.0,801096930.0,3973.0,596834171.0,204262759.0,204266732.0,27850,1,93808722,93808722,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,48,421010,93862383.0,93862383.0,801096930.0,3973.0,596780510.0,204316420.0,204320393.0,27850,1,93862383,93862383,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,49,420910,93862383.0,93862383.0,801096930.0,3973.0,596780510.0,204316420.0,204320393.0,27850,1,93862383,93862383,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,50,330390,93970793.0,93970793.0,801096930.0,3973.0,596672100.0,204424830.0,204428803.0,27850,1,93970793,93970793,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,51,312770,99432272.0,99432272.0,801096930.0,3973.0,591210621.0,209886309.0,209890282.0,27850,1,99432272,99432272,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,52,351620,100127210.0,100127210.0,801096930.0,3973.0,590515683.0,210581247.0,210585220.0,27850,1,100127210,100127210,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,53,411520,100261613.0,100261613.0,801096930.0,3973.0,590381280.0,210715650.0,210719623.0,27850,1,100261613,100261613,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,54,355280,100261613.0,100261613.0,801096930.0,3973.0,590381280.0,210715650.0,210719623.0,27850,1,100261613,100261613,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,55,410830,100796406.0,100796406.0,801096930.0,3973.0,589846487.0,211250443.0,211254416.0,27850,1,100796406,100796406,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,56,353870,100796406.0,100796406.0,801096930.0,3973.0,589846487.0,211250443.0,211254416.0,27850,1,100796406,100796406,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,57,250750,110768748.0,110768748.0,801096930.0,3973.0,579874145.0,221222785.0,221226758.0,27850,1,110768748,110768748,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,58,350760,110768748.0,110768748.0,801096930.0,3973.0,579874145.0,221222785.0,221226758.0,27850,1,110768748,110768748,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,59,420300,111229915.0,111229915.0,801096930.0,3973.0,579412978.0,221683952.0,221687925.0,27850,1,111229915,111229915,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,60,350750,111519477.0,111519477.0,801096930.0,3973.0,579123416.0,221973514.0,221977487.0,27850,1,111519477,111519477,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,61,421720,112044420.0,112044420.0,801096930.0,3973.0,578598473.0,222498457.0,222502430.0,27850,1,112044420,112044420,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,62,411990,113410836.0,113410836.0,801096930.0,3973.0,577232057.0,223864873.0,223868846.0,27850,1,113410836,113410836,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,63,231290,122027192.0,122027192.0,801096930.0,3973.0,568615701.0,232481229.0,232485202.0,27850,1,122027192,122027192,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,64,410150,122167196.0,122167196.0,801096930.0,3973.0,568475697.0,232621233.0,232625206.0,27850,1,122167196,122167196,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
targeted_structural_stress_test,180,sequential_top_B_in_strength,65,160030,123512427.0,123512427.0,801096930.0,3973.0,567130466.0,233966464.0,233970437.0,27850,1,123512427,123512427,aim3_resilience_sequential_display_v2.csv,c187c0857fbb8a084f8c7e383b4afa8c4151caf7e2f4a454593cfabeb24f6563
