source_dataset,cohort,year,res_municipio,observed_treatment,self_sufficiency,n_destinations,destination_hhi,destination_diversity_entropy,main_destination,main_destination_share,cross_municipality_share,cross_state_share,adult_population,potential_coverage_120,potential_coverage_180,ivs,n_aih_display,source_artifact,source_sha256
suppressed_service_area,A,pooled,292930,True,0.0,1,1.0,-0.0,291080.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,292937,True,0.0,2,0.625,0.5623351446188083,292740.0,0.75,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,292940,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,292950,True,0.0,2,0.8472222222222221,0.2868359830561607,292740.0,0.9166666666666666,1.0,0.0,NA,NA,NA,NA,24,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,292960,True,0.0,2,0.5,0.6931471805599453,291080.0,0.5,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,292970,True,0.0,3,0.44,0.9502705392332348,292740.0,0.6,1.0,0.0,NA,NA,NA,NA,5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,292975,True,0.0,2,0.6800000000000002,0.5004024235381879,291080.0,0.8,1.0,0.0,NA,NA,NA,NA,5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,292980,True,0.0,1,1.0,-0.0,291080.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,292990,True,0.0,2,0.5346260387811634,0.6581099875431143,292740.0,0.631578947368421,1.0,0.0,NA,NA,NA,NA,19,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293000,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293010,True,0.0,3,0.4792899408284024,0.8587409130062867,292740.0,0.6153846153846154,1.0,0.0769230769230769,NA,NA,NA,NA,13,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293015,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293020,True,0.0,2,0.52,0.6730116670092565,292740.0,0.6,1.0,0.0,NA,NA,NA,NA,5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293030,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,12,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293040,True,0.0,1,1.0,-0.0,291080.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293050,True,0.0,3,0.553875236294896,0.7393213302245918,292740.0,0.6956521739130435,1.0,0.0434782608695652,NA,NA,NA,NA,23,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293060,True,0.0,2,0.6143667296786388,0.5739644913933235,292740.0,0.7391304347826086,1.0,0.0,NA,NA,NA,NA,23,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293070,True,0.0,2,0.8452687958738345,0.2896414353711077,292740.0,0.9154929577464788,1.0,0.0,NA,NA,NA,NA,71,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293075,True,0.0,2,0.5555555555555556,0.6365141682948128,291080.0,0.6666666666666666,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293076,True,0.0,2,0.5061728395061729,0.6869615765973234,292740.0,0.5555555555555556,1.0,0.0,NA,NA,NA,NA,9,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293077,True,0.0,3,0.375,1.039720770839918,292740.0,0.5,1.0,0.25,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293080,True,0.0,2,0.7222222222222223,0.4505612088663046,292740.0,0.8333333333333334,1.0,0.0,NA,NA,NA,NA,6,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293090,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293100,True,0.0,3,0.5972222222222222,0.7214636866925115,292740.0,0.75,1.0,0.0,NA,NA,NA,NA,12,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293105,True,0.0,2,0.5555555555555556,0.6365141682948128,292740.0,0.6666666666666666,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293110,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,9,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293120,True,0.0,2,0.625,0.5623351446188083,292740.0,0.75,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293130,True,0.0,2,0.78125,0.3767701612564367,292740.0,0.875,1.0,0.0,NA,NA,NA,NA,8,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293135,True,0.8,7,0.6503047091412743,0.8120313471474976,293135.0,0.8,0.2,0.0736842105263157,NA,NA,NA,NA,95,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293140,True,0.0,1,1.0,-0.0,291080.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293150,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293170,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293180,True,0.0,3,0.3333333333333333,1.0986122886681096,291360.0,0.3333333333333333,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293190,True,0.0,3,0.5046296296296297,0.7683168378760287,291080.0,0.6111111111111112,1.0,0.0,NA,NA,NA,NA,36,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293200,True,0.0,2,0.5,0.6931471805599453,291840.0,0.5,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293210,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293220,True,0.0,1,1.0,-0.0,291360.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293230,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293240,True,0.0,2,0.52,0.6730116670092565,292740.0,0.6,1.0,0.0,NA,NA,NA,NA,5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293245,True,0.0,2,0.53125,0.6615632381579821,291080.0,0.625,1.0,0.0,NA,NA,NA,NA,8,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293250,True,0.0,3,0.3600000000000001,1.0549201679861442,291360.0,0.4,1.0,0.0,NA,NA,NA,NA,5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293260,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293270,True,0.0,1,1.0,-0.0,291360.0,1.0,1.0,0.0,NA,NA,NA,NA,5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293280,True,0.0,2,0.5918367346938775,0.5982695885852573,292740.0,0.7142857142857143,1.0,0.0,NA,NA,NA,NA,7,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293290,True,0.0,4,0.6727538349159972,0.6658532300641131,292740.0,0.8108108108108109,1.0,0.0,NA,NA,NA,NA,37,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293300,True,0.0,2,0.58,0.6108643020548935,292740.0,0.7,1.0,0.0,NA,NA,NA,NA,10,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293305,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293310,True,0.0,2,0.5,0.6931471805599453,291080.0,0.5,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293317,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293320,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,12,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293325,True,0.0,2,0.5,0.6931471805599453,293135.0,0.5,1.0,0.5,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293330,True,0.5409836065573771,7,0.3947863477559796,1.2027178687503548,293330.0,0.5409836065573771,0.4590163934426229,0.0327868852459016,NA,NA,NA,NA,61,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293350,True,0.0,1,1.0,-0.0,292740.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,293360,True,0.0,2,0.625,0.5623351446188083,292740.0,0.75,1.0,0.0,NA,NA,NA,NA,12,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310010,True,0.0,1,1.0,-0.0,317020.0,1.0,1.0,0.0,NA,NA,NA,NA,9,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310020,True,0.0,2,0.768888888888889,0.3926744672275521,310620.0,0.8666666666666667,1.0,0.0,NA,NA,NA,NA,15,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310030,True,0.0,1,1.0,-0.0,314390.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310040,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310060,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310100,True,0.0,3,0.375,1.039720770839918,314330.0,0.5,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310110,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310120,True,0.0,1,1.0,-0.0,317070.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310130,True,0.0,1,1.0,-0.0,317070.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310150,True,0.0,2,0.5918367346938775,0.5982695885852573,314390.0,0.7142857142857143,1.0,0.0,NA,NA,NA,NA,14,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310160,True,1.0,1,1.0,-0.0,310160.0,1.0,0.0,0.0,NA,NA,NA,NA,56,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310170,True,0.0,2,0.7551020408163265,0.410116318288409,310620.0,0.8571428571428571,1.0,0.0,NA,NA,NA,NA,7,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310180,True,0.0,1,1.0,-0.0,312770.0,1.0,1.0,0.0,NA,NA,NA,NA,5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310190,True,0.0,1,1.0,-0.0,314790.0,1.0,1.0,0.0,NA,NA,NA,NA,13,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310200,True,0.0,1,1.0,-0.0,310160.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310210,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310220,True,0.0,2,0.5,0.6931471805599453,312770.0,0.5,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310240,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310260,True,0.0,3,0.3333333333333333,1.0986122886681096,310620.0,0.3333333333333333,1.0,0.3333333333333333,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310280,True,0.0,1,1.0,-0.0,313670.0,1.0,1.0,0.0,NA,NA,NA,NA,7,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310290,True,0.0,1,1.0,-0.0,313670.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310310,True,0.0,1,1.0,-0.0,314390.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310320,True,0.0,1,1.0,-0.0,316720.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310330,True,0.0,1,1.0,-0.0,313670.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310340,True,0.0,2,0.5555555555555556,0.6365141682948128,310620.0,0.6666666666666666,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310350,True,0.5833333333333334,3,0.5081983024691359,0.7145124642060299,310350.0,0.5833333333333334,0.4166666666666667,0.0069444444444444,NA,NA,NA,NA,144,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310360,True,0.0,1,1.0,-0.0,313670.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310370,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310375,True,0.0,3,0.4599999999999999,0.8979457248567797,317020.0,0.6,1.0,0.3,NA,NA,NA,NA,10,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310380,True,0.0,1,1.0,-0.0,350550.0,1.0,1.0,1.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310390,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310400,True,0.0,4,0.2839506172839506,1.310783678099714,350550.0,0.3333333333333333,1.0,0.6666666666666666,NA,NA,NA,NA,9,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310410,True,0.0,2,0.5,0.6931471805599453,310160.0,0.5,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310420,True,0.0,2,0.78125,0.3767701612564367,310620.0,0.875,1.0,0.125,NA,NA,NA,NA,8,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310430,True,0.0,1,1.0,-0.0,310160.0,1.0,1.0,0.0,NA,NA,NA,NA,6,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310445,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310450,True,0.0,1,1.0,-0.0,350550.0,1.0,1.0,1.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310460,True,0.0,2,0.5,0.6931471805599453,314390.0,0.5,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310470,True,0.0,1,1.0,-0.0,291360.0,1.0,1.0,1.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310490,True,0.0,1,1.0,-0.0,317070.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310500,True,0.0,2,0.6800000000000002,0.5004024235381879,310620.0,0.8,1.0,0.0,NA,NA,NA,NA,5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310510,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,0.0,NA,NA,NA,NA,6,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310530,True,0.0,1,1.0,-0.0,310160.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310540,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,0.0,NA,NA,NA,NA,5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310550,True,0.0,1,1.0,-0.0,314390.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310560,True,0.0,2,0.5221606648199446,0.6708198443868175,313670.0,0.6052631578947368,1.0,0.0,NA,NA,NA,NA,38,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310570,True,0.0,1,1.0,-0.0,314390.0,1.0,1.0,0.0,NA,NA,NA,NA,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,pooled,310590,True,0.0,1,1.0,-0.0,313670.0,1.0,1.0,0.0,NA,NA,NA,NA,6,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
