source_dataset,node,weighted_betweenness_inverse_flow_cost,layer,cohort,year,source_artifact,source_sha256,in_strength_display
target_centrality,T:0009725,23615.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,43
target_centrality,T:0010456,391714.50000000006,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,78
target_centrality,T:0010472,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:0010480,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:0010499,2677.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,51
target_centrality,T:0010510,394716.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,23
target_centrality,T:0011746,6827.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,24
target_centrality,T:0012505,8.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,10
target_centrality,T:0013633,6845.166666666667,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,12
target_centrality,T:0013846,8510.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,12
target_centrality,T:0014109,27016.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,50
target_centrality,T:0015245,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,8
target_centrality,T:0015369,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:0015407,25078.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,16
target_centrality,T:0015423,11697.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,15
target_centrality,T:0015644,833.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:0026808,1905.1666666666667,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,52
target_centrality,T:0027014,1382.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,49
target_centrality,T:0027022,391.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,29
target_centrality,T:0027049,261.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:0027863,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,5
target_centrality,T:0086673,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,14
target_centrality,T:0092894,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:0136581,43771.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,47
target_centrality,T:0179817,15220.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,11
target_centrality,T:0220027,15229.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,15
target_centrality,T:0220337,86687.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,57
target_centrality,T:0226491,32292.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,63
target_centrality,T:0547484,35198.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,49
target_centrality,T:0607126,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,5
target_centrality,T:2012685,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2013649,37031.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,252
target_centrality,T:2017644,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2020645,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,6
target_centrality,T:2020890,5085.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,23
target_centrality,T:2024691,6289.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,29
target_centrality,T:2025507,86119.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,20
target_centrality,T:2025752,2.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,22
target_centrality,T:2066092,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,59
target_centrality,T:2076926,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,20
target_centrality,T:2077396,161539.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,77
target_centrality,T:2077477,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,7
target_centrality,T:2077485,2774.3333333333335,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,20
target_centrality,T:2077523,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,7
target_centrality,T:2077574,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,8
target_centrality,T:2077620,55425.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,14
target_centrality,T:2078015,324869.6666666667,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,100
target_centrality,T:2078562,32448.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,48
target_centrality,T:2078775,20.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,16
target_centrality,T:2079720,10968.333333333332,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,32
target_centrality,T:2079798,216261.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,46
target_centrality,T:2079828,5081.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,55
target_centrality,T:2080184,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,5
target_centrality,T:2080338,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,20
target_centrality,T:2080346,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,38
target_centrality,T:2080354,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2080400,8470.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,10
target_centrality,T:2080532,279736.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,9
target_centrality,T:2080680,1776.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,12
target_centrality,T:2080931,84503.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,31
target_centrality,T:2081253,1.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,5
target_centrality,T:2081377,87184.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2081458,93644.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,11
target_centrality,T:2081512,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,11
target_centrality,T:2081695,143.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,27
target_centrality,T:2082187,50358.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,20
target_centrality,T:2082527,3393.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,18
target_centrality,T:2082594,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,6
target_centrality,T:2082861,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,5
target_centrality,T:2083094,10161.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,15
target_centrality,T:2084163,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2087057,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,5
target_centrality,T:2087103,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2087111,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2089327,10161.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,14
target_centrality,T:2090236,209923.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,28
target_centrality,T:2092298,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,9
target_centrality,T:2096412,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,13
target_centrality,T:2105780,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2109867,36.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,36
target_centrality,T:2111624,3195.1666666666665,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,74
target_centrality,T:2118661,36.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,29
target_centrality,T:2119528,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2124289,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2127989,231.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,73
target_centrality,T:2129566,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2146355,425284.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,46
target_centrality,T:2149990,5085.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,9
target_centrality,T:2171945,90.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,33
target_centrality,T:2195437,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2195585,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2206595,2.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,5
target_centrality,T:2208172,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2208857,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2218798,910.8333333333334,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,27
target_centrality,T:2219646,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2219654,25320.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,35
target_centrality,T:2223538,714.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,61
target_centrality,T:2223546,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2227762,0.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2232022,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2237253,3483.833333333333,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,49
target_centrality,T:2237571,2158.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,79
target_centrality,T:2237601,7302.833333333333,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,95
target_centrality,T:2244101,4944.666666666666,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,48
target_centrality,T:2244306,1048.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,41
target_centrality,T:2246929,988.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,13
target_centrality,T:2246988,269.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,14
target_centrality,T:2248247,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2252295,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2252694,3.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2253046,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,5
target_centrality,T:2255936,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,24
target_centrality,T:2257645,1950.3333333333335,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,43
target_centrality,T:2257815,180.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2259907,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2261030,5011.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,60
target_centrality,T:2262568,180.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,14
target_centrality,T:2269384,3391.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,26
target_centrality,T:2269481,353565.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,82
target_centrality,T:2269783,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,6
target_centrality,T:2269880,1.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,7
target_centrality,T:2270269,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2270609,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2273411,3383.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,24
target_centrality,T:2275562,1.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,38
target_centrality,T:2280167,264583.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,51
target_centrality,T:2280183,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2287250,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,10
target_centrality,T:2295415,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,20
target_centrality,T:2298031,1699.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,23
target_centrality,T:2301830,3337.0000000000005,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,25
target_centrality,T:2306336,167.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,6
target_centrality,T:2332981,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,7
target_centrality,T:2333031,1627.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,13
target_centrality,T:2338262,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2338424,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,5
target_centrality,T:2338734,5085.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,17
target_centrality,T:2340690,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,44
target_centrality,T:2362856,106675.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,21
target_centrality,T:2379333,3455.9999999999995,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,72
target_centrality,T:2384299,162397.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,41
target_centrality,T:2396866,120683.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,20
target_centrality,T:2399555,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2400243,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2400324,27012.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,49
target_centrality,T:2400693,8470.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,23
target_centrality,T:2402076,16923.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,30
target_centrality,T:2427419,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,10
target_centrality,T:2436450,0.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2436469,530.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,31
target_centrality,T:2439360,15.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,13
target_centrality,T:2464594,890.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,65
target_centrality,T:2479907,3391.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,10
target_centrality,T:2485680,18602.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,30
target_centrality,T:2485729,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2486199,1703.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2491710,1696.0,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,<5
target_centrality,T:2497654,7816.000000000001,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,43
target_centrality,T:2499363,159671.5,cnes,B,2025,aim3_target_metrics_v2.parquet,374e15163c404aa19bf8453d170490862689d4b0db1c5d34b0e6dea8f075e1b8,193
